id,user_location,date,text,source
1346901600636436481,"Abergavenny, Wales",2021-01-06 19:29:00,First dose of the #PfizerBioNTech Vaccine received. Hope in 2021. Thanks to @WelshAmbulance having a great vaccinat… https://t.co/gXPHUbTA8s,Twitter for Android
1346900989492797445,The Valleys,2021-01-06 19:26:34,Maybe give them the 2nd vaccine 21-28 days after the 1st one they had as the manufacturer #PfizerBioNTech have said… https://t.co/Slzb055Ohp,Twitter for iPad
1346898382107807746,,2021-01-06 19:16:13,The announcement comes after multiple fingers pointed out that some elected officials including Prime Minister Deny… https://t.co/WcmPiu5Xjq,TweetDeck
1346895718863269888,Yorkshire and The Humber,2021-01-06 19:05:38,"Impressive speedy work -  #Oxford PGD out now 

https://t.co/mx8opm6Byw

Some feel this should have been ready to g… https://t.co/wkJcRlM6Sw",Twitter for iPhone
1346892923934179328,California Bay Area,2021-01-06 18:54:31,"#VaccineAdverseEventReporting System detected 21 cases of anaphylaxis after administration of a reported 1,893,360… https://t.co/6aUPWXjUti",Twitter for iPhone
1346892019965292549,UK,2021-01-06 18:50:56,"I'm actually quite concerned at the delaying of second doses especially for Pfizer vaccine.
It is only approx 50% e… https://t.co/Gsww335MEb",Twitter for Android
1346891121536983043,"Toronto, Ontario",2021-01-06 18:47:22,"New year, new antibodies 🦠✊🏻💉 #PfizerBioNTech #vaccinated https://t.co/tdhP5NccF3",Twitter for iPhone
1346887777141493760,California Bay Area,2021-01-06 18:34:04,"#AllergicReactions Including #Anaphylaxis After Receipt of the First Dose of #PfizerBioNTech #COVID19Vaccine — U.S,… https://t.co/GFQeE6pESs",Twitter for iPhone
1346887419468132352,"Michigan, USA",2021-01-06 18:32:39,"2.5 hours #postvaccine not much but anxiously waiting. 

#COVID19 #PfizerBioNTech #VaccineDay",Twitter for iPhone
1346883880721272836,Cornwall UK,2021-01-06 18:18:35,"@DrRosemaryL Out of interest, can you store #PfizerBioNTech or just #OxfordVaccine ? I had my 1st vaccine today at… https://t.co/Eo7lybmq2U",Twitter for iPhone
1346883152673972224,"Arkansas, United States",2021-01-06 18:15:42,Wearing an appropriate shirt for my 2nd COVID vaccine dose! #PfizerBioNTech #covidvaccine #nurses4vaccines https://t.co/RGKHkavwW6,Twitter for iPhone
1346869571265949696,"Wirral, UK",2021-01-06 17:21:44,So @pdsutter won't be wanting to use the #PfizerBioNTech or #OxfordAstrazeneca vaccines then? Once the EU actually… https://t.co/UBf6YHskMP,Twitter Web App
1346869307632984066,West Didsbury,2021-01-06 17:20:41,A very memorable experience to be part of the first team of 10 vaccinators this morning. Extremely proud of my nurs… https://t.co/6mwbK2GL7U,Twitter for iPhone
1346866352016027653,"GP Partner, Watford ",2021-01-06 17:08:56,@StephGreaves1 @doctorshaib @tashgreenfastm1 @annita_mcveigh @SianMGriffiths1 @BBCNews @BBCBreaking @rpharms… https://t.co/PxAqcVE4dr,Twitter Web App
1346864192763138048,"Northamptonshire, UK",2021-01-06 17:00:21,Completed my two doses of Pfizer vaccine today! Thank you for the amazing effort of everyone at the NHS and especia… https://t.co/aa9HveNVXg,Twitter for iPhone
1346863980380360705,"Miami, FL",2021-01-06 16:59:31,"We are proud to announce that yesterday Jackson administered 2,323 #PfizerBioNTech vaccinations to the public. One… https://t.co/osPCQuQu3s",Twitter Web App
1346863416552652802,,2021-01-06 16:57:16,"@triciahow #PfizerBioNTech said they have plenty, we have Pfizer sites here in Surrey /UK.",Twitter Web App
1346863193944170498,Glasgow environs.,2021-01-06 16:56:23,"@joolyjooly Oh that’s brilliant news Jooly, you must be so relieved. It’s a small step forwards. 
Don’t get me star… https://t.co/7gJeYC0Q0c",Twitter for iPad
1346861588419145730,"Liverpool, Bengaluru",2021-01-06 16:50:00,The vaccines work!! And they’re safe! Thankful to the NHS for vaccinating key workers such as myself!!… https://t.co/Kg1DX9Fsmu,Twitter for iPhone
1346857378176782340,"Sugar Land, TX",2021-01-06 16:33:17,Grateful to receive a second dose of #PfizerBioNTech vaccine @MethodistHosp as #COVID19 cases continue to rise. I’m… https://t.co/ugY4DHI7wU,Twitter for iPhone
1346855429528293376,Midlands-ish,2021-01-06 16:25:32,"I’ve just received my #PfizerBioNTech Vaccine, with thanks to @EMASNHSTrust, @EMAS_CFR &amp; @NGHnhstrust! There is a g… https://t.co/E1qiNsLVNV",Twitter for iPad
1346854080673685504,,2021-01-06 16:20:10,Get your vaccine today! #BioNTech #PfizerBioNTech #Pfizer,Twitter for iPhone
1346853868404158466,"Michigan, USA",2021-01-06 16:19:20,"Arm soreness. Little anxious but that’s my personality.

#COVID19 #covidvacccine #PfizerBioNTech #updating #wednesdaythought #Observator",Twitter for iPhone
1346853485564866562,,2021-01-06 16:17:48,"@EnglishmanAdam I wrote to my MP with my concerns and this is what he said. He says that SAGE, JCVI and Deputy Chie… https://t.co/0ilbYm9I7o",Twitter for iPhone
1346853360360632320,"Michigan, USA",2021-01-06 16:17:19,I got my first Pfizer COVID-19 vaccine at 11:00 am. 15 minutes ago. I’ll real-time update with symptoms and how I f… https://t.co/oVAd85HLgc,Twitter for iPhone
1346853095880466438,Earth,2021-01-06 16:16:16,"First dose of the Pfizer BioNTech #CovidVaccine.

I feel fine. Get yours. We need to move on. 
#PfizerBioNTech… https://t.co/UqEYUKdRQ4",Twitter for Android
1346850065256734722,#KeepFightingMichael,2021-01-06 16:04:13,"@BorisJohnson @10DowningStreet Johnson, just remember you are breaking the vaccine protocol and must gove the 2nd s… https://t.co/bHCXzkW6r9",Twitter Web App
1346849183588896769,"Miami, Fl",2021-01-06 16:00:43,Starting the year with hope. Thankful to all the scientist and front line workers who have helped us to get to wher… https://t.co/BjAFa181vi,Twitter for Android
1346847747257806850,IG pianomuse11,2021-01-06 15:55:00,Two #Texas #Republican Congress members have now tested positive for #COVID19 less than 3 weeks AFTER receiving the… https://t.co/4VXUJ4ikIe,Twitter for iPhone
1346840829499871234,"Denver, CO",2021-01-06 15:27:31,Day 2 post #CovidVaccine dose 2 and zero complaints! I felt fatigued and achy for a few hours yesterday afternoon (… https://t.co/dTrK5jQPgK,Twitter for iPhone
1346840458677334016,"Paris, France",2021-01-06 15:26:03,"#Colombian🇨🇴 daily @elespectador shows readers ""The #vaccine route"" on its front page, a day after the country appr… https://t.co/FWg1SLVtT7",TweetDeck
1346838169094909952,Cornwall UK,2021-01-06 15:16:57,@Symon911 Tbh they probably will end up giving them. I had my 1st vaccine today at hospital #PfizerBioNTech The… https://t.co/UBDyTRWUXg,Twitter for iPhone
1346837682056552452,,2021-01-06 15:15:01,Mother getting her first jab on Friday but has to wait three months for the second. She's 88. #PfizerBioNTech have… https://t.co/GRGThlZe6a,Twitter for Android
1346837662548766720,"Suffolk, UK",2021-01-06 15:14:56,@WoolpitHealth #PfizerBioNTech #vaccine Thank you and well done to your team. I am very grateful that my 90 year ol… https://t.co/2cUXpbQQCW,Twitter for iPhone
1346834467873304578,"South West, England",2021-01-06 15:02:14,"Big day in my nursing career, administering vaccines to our most clinically vulnerable #covidvacccine… https://t.co/W4QpXMR3tA",Twitter for iPhone
1346833641662533633,"Ontario, Canada",2021-01-06 14:58:57,"""Pfizer Inc's CEO Albert Bourla has said that the company is ""not certain"" if those who receive its vaccine will be… https://t.co/h34ODTHoYI",Twitter Web App
1346833150756986881,Central FL,2021-01-06 14:57:00,"Just got my 1st Covid-19 vaccination! Thank you, #PfizerBioNTech and #hillsboroughcounty for the drive-thru vaccination site!",Twitter for iPhone
1346827428123926529,Hyderabad,2021-01-06 14:34:16,"new logo from @pfizer features a double helix spiral, and marks the first major redesign in 70 years #Pfizer… https://t.co/PADlyST72t",Twitter Web App
1346826235943538688,Worldwide,2021-01-06 14:29:32,HERO-TOGETHER is using the @HeroesResearch Registry to study long-term experiences of healthcare workers who receiv… https://t.co/Sr5v6g3Hie,TweetDeck
1346825196028751873,VT,2021-01-06 14:25:24,Got the #PfizerBioNTech #CovidVaccine today. Now listening to @Sawbones “COVID-19: The Final Mile”. Thank you for s… https://t.co/N9Q2aFegVZ,Twitter for iPhone
1346824005819498497,Dublin Ireland ,2021-01-06 14:20:40,#PfizerCovidVaccine #PfizerBioNTech #PfizerVaccine we need a laugh today😂 https://t.co/quPqpaL3j0,Twitter for iPhone
1346821842607157253,,2021-01-06 14:12:04,"#vaccine | from a logistical standpoint, the #ModernaVaccine is « cooler » than the #PfizerBioNTech vaccine ^^ https://t.co/jYqPex4l7o",Twitter for iPhone
1346818046195879938,,2021-01-06 13:56:59,"▶️as 4 #PfizerBioNTech #vaccine, the market for @moderna_tx vax will b a conditional MA: « a🇪🇺regulatory mechanism… https://t.co/FGzQSn0QBh",Twitter for iPhone
1346817289228836866,Kuwait,2021-01-06 13:53:59,Is the Moderna Vaccine Safe? Allergic Reactions and Side Effects https://t.co/r9MQTBdEu0 via @YouTube   #vaccine… https://t.co/uLbCJbWaWa,Twitter Web App
1346812213164707841,,2021-01-06 13:33:48,"US Congressman, Kevin Brady (R) said on Wednesday he had tested positive for the #coronavirus (COVID-19) shortly be… https://t.co/qkGrycVEY2",Twitter for iPhone
1346811673320038401,world,2021-01-06 13:31:40,#Moderna #vaccine is better tehn teh 1 of #Biontech #Pfizer #PfizerBioNTech cause its way easier 2 handle and dont… https://t.co/tjjiM3F4FN,Twitter Web App
1346809904468807680,"Barcelona, Spain",2021-01-06 13:24:38,"Thank you, European Medicines Agency, for approving the Moderna vaccine. As a lip reading deaf person, I look forwa… https://t.co/erXfob2anw",Twitter Web App
1346809836202303490,,2021-01-06 13:24:22,My Hero stats are now boosted with 52% immunity to covid19. 💪🏼#COVID19ireland #PfizerVaccine #PfizerBioNTech,Twitter for iPhone
1346808066990342144,"Glasgow, Scotland",2021-01-06 13:17:20,Done. #PfizerBioNTech #protectingmypatients #protectingme #protectingmyfamily @NHSGGC #GPNs https://t.co/fwhl6BmppH,Twitter for iPhone
1346806627895275520,United Kingdom,2021-01-06 13:11:37,"Thank you @GOVUK 
For ensuring #Scotland recieves both the #PfizerBioNTech &amp; the #Oxford #AstraZenica #Vaccine… https://t.co/2VD0SI9uLp",Twitter for Android
1346805992588193792,Ireland,2021-01-06 13:09:05,My aunt got her second shot of #PfizerBioNTech vaccine today! Nice news for Nollaig na mBan as this she is one of t… https://t.co/URGUPO4R0R,Twitter for Android
1346804993387618308,Glasgow,2021-01-06 13:05:07,Delighted that I got the first dose of the #PfizerBioNTech #CovidVaccine yesterday at Glasgow Royal Infirmary despi… https://t.co/kdcnJoyu54,Twitter for iPhone
1346802129839775744,Slovakia,2021-01-06 12:53:44,"Very good news within reach!#Moderna, 2nd highly effective vaccine after #PfizerBioNTech, has just been given a gre… https://t.co/lGVzvMfmrY",Twitter for iPhone
1346801690046062594,"Hamburg, Germany",2021-01-06 12:51:59,"Gifts better passed on:

First the donkey and than we will see ...

#ThreeMagi #vaccine #PfizerBioNTech #Moderna https://t.co/SRADMGML9L",Twitter Web App
1346801292346331136,Cornwall UK,2021-01-06 12:50:25,"I've had the vaccine chip inserted. I'm still waiting for Einstein mode to kick in, it could be a long wait. I've a… https://t.co/WCFKcdg8Xd",Twitter Web App
1346800331334811655,The Valleys,2021-01-06 12:46:35,"@JanetEBaldwin @UKChange It’s totally against all the #PfizerBioNTech manufacturer’s advice as well , so ppl who ha… https://t.co/Ek7I7JEi3C",Twitter for iPad
1346799575244406784,,2021-01-06 12:43:35,The vaccine is rolling out. Time for a new hope on this year. #Pfizer #PfizerBioNTech #PfizerVaccine #vaccine… https://t.co/nBvEfBzrHi,Twitter for Android
1346795489501450241,"Leyland, England",2021-01-06 12:27:21,"2nd delivery of pfizer Covid19 vaccs potentially 1050 doses to be delivered in 72hours
#PfizerBioNTech #COVID19 https://t.co/6I8exaEEO5",Twitter for Android
1346793329103613953,Montenegro,2021-01-06 12:18:46,German Health Minister: Moderna Covi̇d-19 Vaccine Is Expected To Be Approved Today. Germany Will Receive More Than… https://t.co/Npg5EcZ5bQ,Twitter Web App
1346792741414567937,"Blackforest, Germany",2021-01-06 12:16:26,"Portuguese health worker, 41, dies two days after getting Pfizer jab https://t.co/2641rvv1tu via @MailOnline… https://t.co/xEhtXBhzcM",Twitter Web App
1346791695271211009,"Bantry, Ireland",2021-01-06 12:12:16,Very honoured to have been one of the first Medical Scientists in UHW to get the #PfizerBioNTech vaccine (you have… https://t.co/6yK6dLHBUt,Twitter for iPhone
1346789940991053832,The Valleys,2021-01-06 12:05:18,"@JanetEBaldwin @UKChange Oh so sorry Janet, I saw older ppl getting the 2nd jab on the tv so maybe it’s a postcode… https://t.co/8ONJNEIfYd",Twitter for iPad
1346786493591859202,Worldwide,2021-01-06 11:51:36,US military personnel and medical staff started receiving the Covid-19 vaccine at Ohio air force base. @naomirwolf… https://t.co/eVWY4ks1Oq,Twitter Web App
1346776992935534594,"Cork, Ireland",2021-01-06 11:13:51,Day 2 @UHW_Waterford #peervaccinators hard at work  #PfizerBioNTech medical scientist @HourihanJ &amp; nurse/vaccinator… https://t.co/xdwCWCXxp3,Twitter for Android
1346776783757127680,Gabon,2021-01-06 11:13:01,"#BioNTech #Pfizer #PfizerBioNTech   ""Deaths in nursing home residents after coronary vaccination"" ""On Tuesday 5 Jan… https://t.co/SzI3jV3u9b",Twitter Web App
1346773197761486855,,2021-01-06 10:58:46,#PfizerBioNTech vaccine was reported as being 95% effective (not your chance of staying Covid-free after vaccinatio… https://t.co/4IyUQUBuwB,Twitter Web App
1346772233801375744,UK,2021-01-06 10:54:57,@spencer68 @freddiesayers @unherd @redouad Possibly logistical problems with #PfizerBioNTech special requirements?… https://t.co/yH6xQ62Rm2,Twitter for iPhone
1346770523393576960,United Kingdom,2021-01-06 10:48:09,"What does ""95% (or for that matter, 70%) effective"" mean for a vaccine? @TheEconomist @guardian @BBCNews… https://t.co/1xdNv9hVvz",Twitter Web App
1346770121264680960,Absurdistantick ,2021-01-06 10:46:33,"Portuguese woman dies two days after getting Pfizer covid vaccine | Daily Mail Online 

#COVID19 #PfizerBioNTech  https://t.co/uadUAKo6wz",Twitter for iPhone
1346765698656305152,"Amsterdam, The Netherlands",2021-01-06 10:28:58,"Sanna Elkadiri, a nursing home worker from #Eindhoven becomes the first person to receive #PfizerBioNTech vaccine a… https://t.co/4aPpydDlhx",Twitter for Android
1346764796645949443,,2021-01-06 10:25:23,"Coronavirus vaccine update: When will corona medicine be ready? @DBTIndia 

#CovidVaccineIndia #modernavaccine… https://t.co/WT40YKM6Kw",Twitter Web App
1346760099877031936,Cornwall UK,2021-01-06 10:06:44,I just felt a little prick! 😀 #CovidVaccine #PfizerBioNTech #COVID19,Twitter for iPhone
1346756362848661504,"GP Partner, Watford ",2021-01-06 09:51:53,"@divadarlings1 @DrUnaDuffy @trishgreenhalgh 1) you are not 100% protected even after your booster
2) @MHRAgovuk hav… https://t.co/Fg6IdHnS98",Twitter Web App
1346756342388670464,worldwide,2021-01-06 09:51:48,"#COVID19 :Portuguese nurse dies two days after getting Pfizer-BioNTech Covid vaccine.

Sonia Acevedo, 41, is not sa… https://t.co/GsEDiJ0ppa",Twitter for iPhone
1346755389115822080,,2021-01-06 09:48:00,"The #Pfizer vaccine has already killed more people than the world's deadliest chemical weapon, known as the ""Novich… https://t.co/2TyaB0ufZF",Twitter Web App
1346749460999589888,"Stanford, CA",2021-01-06 09:24:27,Vaccinated! #CovidVaccine #PfizerBioNTech 🙏😷 https://t.co/MfTUqlABUS,Twitter for iPhone
1346743111268118529,Anywhere & Everywhere I Please,2021-01-06 08:59:13,"What's the quickest way to cull the old, vulnerable and those with on going respiratory conditions?

VACCINATE THEM… https://t.co/iJ4h0KuSg9",Twitter for Android
1346725764830523393,Dakar-Valencia,2021-01-06 07:50:17,"#pandemia #RABIAclínica :
#pfizerBioNTech #tRumpVACCINE #DEADLY or 
#reTRUMPlicans #zombies #zombieslovers 

FOR GO… https://t.co/n99bmn5ucC",Twitter for Android
1346721976061194241,London,2021-01-06 07:35:14,#Bahrain has become the first country globally to permit all citizens and residents nationwide schedule #COVID19… https://t.co/fArHjhUair,Buffer
1346716435918315520,Southampton,2021-01-06 07:13:13,Having spent the majority of my working year working on the #OxfordVaccine  I had dose 1 of the Pfizer vaccine yest… https://t.co/AGdiHIUOWR,Twitter for iPhone
1346715668507291650,India,2021-01-06 07:10:10,"Two dead in #Norway, received #Pfizer's coronavirus vaccine recently

#Coronavirusvaccine #PfizerVaccine… https://t.co/mzK6xT0GrF",Twitter Web App
1346714375500005382,"Knokke,a spot in this Universe",2021-01-06 07:05:02,"After @alexanderdecroo, accusing @BorisJohnson to use the British as 'Guinea pigs', now an other Belgium Minister i… https://t.co/LyoMvIDxgj",Twitter for Android
1346714066497150977,,2021-01-06 07:03:48,"Vaccines Bring Hope For India, Now, There Needs To Disclosures.

Read more: https://t.co/oKWHhxG7SD

#vaccines… https://t.co/IxKmFFRn9C",Twitter Web App
1346712847917715458,"Currently: STOWMARKET, UK.",2021-01-06 06:58:58,"@piersmorgan @susannareid100 Mmm. #TonyBlair, one-time lawyer and politician now, apparently, MASTER CLINICIAN?

Pl… https://t.co/6Leoc0A89F",Twitter for iPad
1346707138719019009,"Duarte, CA",2021-01-06 06:36:17,"#igottheshot #vaccine#2 Thanks #PfizerBioNTech - done for my patients, my family, my neighbors, my community.… https://t.co/KR0kKyAZ6K",Twitter for iPhone
1346707016614600704,Africa,2021-01-06 06:35:48,"#CoronaVirusUpdate
https://t.co/SGP5UT1tSt
US'-Food and Drug Adminstration-#FDA  and #World Health Organization-… https://t.co/Ai9r5DTJW8",Twitter for Android
1346670461271347200,"New Delhi, India",2021-01-06 04:10:32,"Sonia Acevedo(41), a Portuguese nurse has died after two days of taking the Pfizer-BioTech’s Corona Virus vaccine.… https://t.co/pOsEnT7b9J",Twitter for Android
1346665180336332806,新潟市,2021-01-06 03:49:33,"#mRNAvaccine #PfizerBionTech
#Moderna #schedule
#KatalinKarikó
Injection:
PfizerBionTech→day1 and 21
Moderna→day1 a… https://t.co/1ERKzwEPZa",Twitter for iPhone
1346643634133856262,arkansas,2021-01-06 02:23:56,i did it y'all!  the silver lining to a shit-tastic day.  #vaccinated #covid #PfizerBioNTech #ThisIsOurShot https://t.co/Y8SDBbcQw3,Twitter for iPhone
1346641191995994112,"Seattle, WA",2021-01-06 02:14:14,"Vaccine update.  12 hours after the second dose of #PfizerBioNTech vaccine I developed fever, chills, myalgia, head… https://t.co/1uBSlLa939",Twitter for iPhone
1346632600337657858,,2021-01-06 01:40:05,"@TurnbullWhitby  guess who got their 1st vaccine today of the #PfizerBioNTech 

So far so good! No side effects!",Twitter for iPhone
1346622771506401282,"Canary Wharf, London",2021-01-06 01:01:02,WHO recommends 2 doses of Pfizer-BioNTech COVID-19 vaccine within 21-28 days https://t.co/IGhW3IpH3k… https://t.co/plWB59ea59,Twitter Web App
1346608901907734537,Bogota,2021-01-06 00:05:55,Most welcome news out of #Bogota: @IvanDuque announces the country's medicine agency granted emergency use to the… https://t.co/NmQbxBijci,Twitter Web App
1349417388576546816,Ragbag Of Reviews And Insights,2021-01-13 18:05:51,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/JnNjTGDifs,Twitter Web App
1349120601521324033,Britain,2021-01-12 22:26:31,"Yes, extraordinary, but not the way you’re thinking! #lockdown #vaccine #PfizerVaccine #PfizerCovidVaccine… https://t.co/xPPAxKxLvy",Twitter for iPhone
1349092219593043969,"Nottingham, England",2021-01-12 20:33:44,"Had my COVID-19 vaccine on Friday 💉 and experienced most of the side effects #COVIDVaccination #PfizerBioNTech 
- h… https://t.co/8zGRzftQWM",Twitter for iPhone
1348979101504311297,Ragbag Of Reviews And Insights,2021-01-12 13:04:15,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/AKQ3vS8Dgi,Twitter Web App
1348722528408268800,Ragbag Of Reviews And Insights,2021-01-11 20:04:43,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/0Gfo5ib04m,Twitter Web App
1348701762832760833,,2021-01-11 18:42:12,@talkRADIO @iancollinsuk I wonder how many of those so called admissions will be as a result of the side effects of… https://t.co/YJIp76FogE,Twitter Web App
1348669669062791175,"California, USA",2021-01-11 16:34:40,"My 83 yo mom &amp; her whole ALF just got their first dose of a vaccine my lab helped develop

I didn't expect tears… https://t.co/7ExJJafzOH",Twitter for Android
1348406039599669249,"Tempe, AZ",2021-01-10 23:07:06,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/8Npp0yyCj0",Twitter Web App
1348405801183019018,,2021-01-10 23:06:09,"@medusanewsfeed people need to remember this before they take this vax.
#PfizerBioNTech",Twitter Web App
1348347345856061441,Ragbag Of Reviews And Insights,2021-01-10 19:13:52,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/X7r2Q7E2Rv,Twitter Web App
1348334265017237510,,2021-01-10 18:21:54,"#Iran:#Coronavirus Death Toll Exceeds199,300
.@Maryam_Rajavi:Khamenei’s Red Crescent announced a ban on importing15… https://t.co/FC7QnBO2aE",Twitter for iPhone
1348055089290756097,"Tempe, AZ",2021-01-09 23:52:33,"https://t.co/tKS2i4Cgvp
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.… https://t.co/gS89Gc1SHm",Twitter Web App
1348054734943387648,"Tempe, AZ",2021-01-09 23:51:09,".@antonioguterres 
#Iran Khamenei’s ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a… https://t.co/TDo6DEdHZO",Twitter Web App
1348054214048563210,"Tempe, AZ",2021-01-09 23:49:04,"@Maryam_Rajavi-#Iran
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Thi… https://t.co/VH2UsAnJQ5",Twitter Web App
1347961901750358017,Ragbag Of Reviews And Insights,2021-01-09 17:42:15,#EU Plans To Purchase 300-million More #Covid19 Vaccines https://t.co/E6CxrV4yHA #covidvaccines #Pfizer… https://t.co/1OA2zJFZmN,Twitter Web App
1347960413766492162,,2021-01-09 17:36:21,"Miami coroner reviewing doctor’s death 2 weeks after vaccine

😳 #COVID19 #Coronavirus #COVID19vaccines #Vaccine… https://t.co/MCl72CyFCj",Twitter for Android
1347924630275817478,,2021-01-09 15:14:09,"https://t.co/7l7cA4Rp0H
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.… https://t.co/o3MznSK7ol",Twitter for iPhone
1347924517352583174,,2021-01-09 15:13:42,".@antonioguterres 
#Iran Khamenei’s ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a… https://t.co/DQBoT5zTfK",Twitter for iPhone
1347924342328406025,,2021-01-09 15:13:01,"@Maryam_Rajavi-#Iran
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Thi… https://t.co/Dajkd4Z7sl",Twitter for iPhone
1347496528458481666,Islamabad,2021-01-08 10:53:02,"#COVID19 

#PfizerBioNTech shot may defeat new variants, study shows 
#pakustv #NYC #healthcare #GlobalGoals… https://t.co/6SD5Hb30kU",Twitter Web App
1347217118757068807,"Riverdale, UT",2021-01-07 16:22:45,GOT MY SECOND DOSE!!!!! #Pfizer #PfizerVaccine #PfizerBioNTech #PfizerCovidVaccine #COVID19 #CovidVaccine https://t.co/UxKmd6dC7H,Twitter for iPhone
1347212175572668416,Norway,2021-01-07 16:03:07,"I really want to take the #COVID19 vaccine.
I just hope I won't be offered the #PfizerBioNTech one.
Numbers got rel… https://t.co/iGc03aopIc",Twitter for Android
1347208730794983425,,2021-01-07 15:49:26,@News24 @BISouthAfrica Back in December y’all ridiculed #ChiefJustice #MogoengMogoeng for saying this… https://t.co/boQfzkwkpR,Twitter for iPhone
1347208241944678402,Malta,2021-01-07 15:47:29,"Over-85s to receive Covid-19 vaccine letter
#Coronavirus #PfizerBioNTech #Moderna https://t.co/5G9gSsgCAq",Twitter Web App
1347206580048187397,Malta,2021-01-07 15:40:53,"Stay safe, get vaccinated 💉 #covid19 #vaccine #PfizerBioNTech https://t.co/AIsDJ7Q0ii",Twitter for iPhone
1347205796472512512,"Toronto, Ontario",2021-01-07 15:37:46,"Fantastic epi report on allergic rxn following #PfizerBioNTech #CovidVaccine #publichealth
@CDCMMWR @CDC_NCEZID doi… https://t.co/4O8CMJDLVB",Twitter Web App
1347204602026856453,"Portland,OR🏠  / Chino, CA 🏥",2021-01-07 15:33:01,And the second dose is done!! #PfizerBioNTech #SouthernCalifornia https://t.co/jlnPSxqvur,Twitter for Android
1347203877188165635,"Portland, OR 🏠 / Chino, CA 🏥",2021-01-07 15:30:08,2nd dose complete!! #PfizerBioNTech https://t.co/nJ2z9KDiaJ,Twitter for Android
1347202243259490308,"11150A Asheville Hwy Inman, SC",2021-01-07 15:23:39,"1 out of 90,000 people on average will experience an adverse reaction to the vaccine. This is a very small number.… https://t.co/Rfn4JUNwXB",Twitter Web App
1347202079551578112,,2021-01-07 15:23:00,"Some 20,000 people in a population of 4.2 million have so far received the jab since #Croatia launched its vaccinat… https://t.co/qLfCTcVSXa",TweetDeck
1347200664376643587,,2021-01-07 15:17:22,@rsd2_nurses More school nurses vaccinated today. @LisaLisapeck14 @erinladd73 @klobitz #schoolnurses #nasn #COVID19… https://t.co/QWx3vkuLvd,Twitter for iPhone
1347200224788443136,"London, DC, NYC, Nairobi",2021-01-07 15:15:38,Meanwhile in pandemic news my mum got her her first dose of the #PfizerBioNTech vaccine. For which I am tremendousl… https://t.co/dWNaxmNxGY,Twitter for iPhone
1347197862711599107,,2021-01-07 15:06:14,"#UpcomingEvent 

Tune into the 89 London event “Are we ready? A closer look at implementation and implications of t… https://t.co/w3d6Xb1zNb",Twitter Web App
1347197570926465024,,2021-01-07 15:05:05,It's V-day today! Flat Eric gets his #COVID19 vaccine today. #vaccinations #coronavirus #PfizerBioNTech… https://t.co/WkNkg57jFV,Twitter for Android
1347196784829997056,"Salisbury, Wiltshire",2021-01-07 15:01:57,"Vaccinations in South Wiltshire have officially begun. Today, those in priority groups, received the first dose of… https://t.co/dyNwfsWsGR",Twitter Web App
1347194677053808642,"Gaillimh, Galway, Ireland",2021-01-07 14:53:35,Just Recieved the Covid Vaccine! First step on the road to getting back to some normality!😁🇮🇪👍🇮🇪👍 #PfizerBioNTech… https://t.co/15zFN4E4Ig,Twitter for Android
1347191877414625280,,2021-01-07 14:42:27,"Dose 1 of the #PfizerBioNTech vaccine @christianacare. 

#MaskUpDE https://t.co/o51NSRQJGd",Twitter for iPhone
1347180836702081026,"Cottingham, East Yorks",2021-01-07 13:58:35,"As a frontline NHS worker I gladly received my first #PfizerBioNTech vaccination today @HullHospitals.
I’d urge eve… https://t.co/zDvsfmZwap",Twitter for iPhone
1347168430764519424,"London, England",2021-01-07 13:09:17,"I got my first jab of #PfizerBioNTech vaccine on the eve of 2021. I chose to keep my apprehensions aside, trust the… https://t.co/aDcnor3FFr",Twitter Web App
1347164009036967936,"Vermont, USA",2021-01-07 12:51:43,"✅ #PfizerBioNTech #CovidVaccine #2 

My heart aches after yesterday’s tragedy, but I don’t feel a thing from this s… https://t.co/loDOD4x1kQ",Twitter for iPhone
1347163326971867138,"London, UK ",2021-01-07 12:49:00,"My 81 year old Grandad got the vaccine this morning!! Thank you, science!! One step closer to a hug...

#VaccineDay… https://t.co/7f7YsQf9u4",Twitter for Android
1347150326332346368,"Cottingham, East Yorks",2021-01-07 11:57:21,I’ve just had my first dose of #PfizerBioNTech vaccine and in the words of Tony the Tiger ‘I feel greeeaaat!’ @HullHospitals #thankyou,Twitter for iPhone
